Season,Week,PID,Player,Pos,Team,Opp,FFPts,FFPtsPPR,Pass Comp,Pass Att,Pass Yds,Pass TD,INT,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,Fum,XP,FG,Grade
2015,10,taylot2,Tyrod Taylor,QB,BUF,@NYJ,15.1,15.1,19.5,32.9,229.9,1.3,1.0,4.1,23.2,0.1,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,10,fitzpr1,Ryan Fitzpatrick,QB,NYJ,BUF,15.0,15.0,21.4,35.4,226.5,1.6,0.9,3.3,13.3,0.1,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,10,palmec1,Carson Palmer,QB,ARI,@SEA,15.0,15.0,21.3,33.9,259.1,1.5,0.7,0.6,1.7,0.0,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,10,hoyerb1,Brian Hoyer,QB,HOU,@CIN,14.9,14.9,24.2,39.7,274.1,1.5,1.0,0.9,3.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,10,winstj1,Jameis Winston,QB,TB,DAL,14.7,14.7,19.8,32.0,230.6,1.3,0.9,2.7,12.8,0.2,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,10,cutlej1,Jay Cutler,QB,CHI,@STL,14.7,14.7,22.1,34.2,264.1,1.2,1.1,3.0,14.8,0.1,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,10,bradfs1,Sam Bradford,QB,PHI,MIA,14.7,14.7,22.3,35.2,241.2,1.7,1.1,1.2,3.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,10,cassem1,Matt Cassel,QB,DAL,@TB,14.3,14.3,22.6,32.9,238.3,1.4,1.0,2.5,12.5,0.1,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,10,bridgt1,Teddy Bridgewater,QB,MIN,@OAK,14.3,14.3,20.7,33.6,247.0,1.3,1.0,2.4,10.3,0.1,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,10,jonesl1,Landry Jones,QB,PIT,CLE,14.2,14.2,19.6,32.7,255.0,1.4,0.8,0.4,1.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,C-Game
2015,10,manzij1,Johnny Manziel,QB,CLE,@PIT,14.0,14.0,22.7,36.1,236.6,1.3,1.2,3.9,16.4,0.1,0.0,0.0,0.0,0.3,0.0,0.0,C-Game
2015,10,mariom1,Marcus Mariota,QB,TEN,CAR,14.0,14.0,20.9,35.6,237.4,1.4,1.1,2.7,13.1,0.1,0.0,0.0,0.0,0.3,0.0,0.0,C-Game
2015,10,folesn1,Nick Foles,QB,STL,CHI,13.4,13.4,18.0,30.0,219.9,1.4,0.8,0.8,2.8,0.1,0.0,0.0,0.0,0.2,0.0,0.0,C-Game
2015,10,smitha4,Alex Smith,QB,KC,@DEN,13.3,13.3,20.3,33.4,215.0,1.1,1.1,4.7,22.9,0.1,0.0,0.0,0.0,0.2,0.0,0.0,C-Game
2015,10,gurlet2,Todd Gurley,RB,STL,CHI,18.2,21.6,0.0,0.0,0.0,0.0,0.0,24.9,106.4,0.7,3.4,28.6,0.1,0.3,0.0,0.0,A-Game
2015,10,willid1,DeAngelo Williams,RB,PIT,CLE,17.9,20.0,0.0,0.0,0.0,0.0,0.0,24.8,110.4,0.8,2.2,17.9,0.1,0.2,0.0,0.0,A-Game
2015,10,ingram1,Mark Ingram,RB,NO,@WAS,16.2,19.9,0.0,0.0,0.0,0.0,0.0,19.8,84.3,0.7,3.7,32.4,0.1,0.2,0.0,0.0,A-Game
2015,10,petera2,Adrian Peterson,RB,MIN,@OAK,14.2,16.6,0.0,0.0,0.0,0.0,0.0,20.3,88.7,0.6,2.4,18.5,0.1,0.2,0.0,0.0,A-Game
2015,10,mcfadd1,Darren McFadden,RB,DAL,@TB,14.1,17.9,0.0,0.0,0.0,0.0,0.0,22.8,78.2,0.6,3.8,25.0,0.1,0.2,0.0,0.0,A-Game
2015,10,lynchm1,Marshawn Lynch,RB,SEA,ARI,13.4,15.4,0.0,0.0,0.0,0.0,0.0,17.9,76.6,0.7,2.1,16.0,0.1,0.2,0.0,0.0,B-Game
2015,10,murrad1,DeMarco Murray,RB,PHI,MIA,13.0,16.2,0.0,0.0,0.0,0.0,0.0,15.8,68.9,0.6,3.2,21.7,0.1,0.1,0.0,0.0,B-Game
2015,10,forsej2,Justin Forsett,RB,BAL,JAX,12.8,16.4,0.0,0.0,0.0,0.0,0.0,17.8,67.5,0.6,3.6,19.6,0.1,0.1,0.0,0.0,B-Game
2015,10,blounl1,LeGarrette Blount,RB,NE,@NYG,12.8,13.2,0.0,0.0,0.0,0.0,0.0,17.0,83.6,0.7,0.4,3.3,0.0,0.1,0.0,0.0,B-Game
2015,10,ivoryc1,Chris Ivory,RB,NYJ,BUF,12.7,14.6,0.0,0.0,0.0,0.0,0.0,17.5,73.7,0.6,1.9,14.7,0.1,0.2,0.0,0.0,B-Game
2015,10,millel2,Lamar Miller,RB,MIA,@PHI,12.7,16.8,0.0,0.0,0.0,0.0,0.0,13.5,63.6,0.5,4.1,32.9,0.1,0.2,0.0,0.0,B-Game
2015,10,martid2,Doug Martin,RB,TB,DAL,12.6,14.8,0.0,0.0,0.0,0.0,0.0,17.4,70.9,0.6,2.3,17.3,0.1,0.2,0.0,0.0,B-Game
2015,10,murral1,Latavius Murray,RB,OAK,MIN,12.5,14.1,0.0,0.0,0.0,0.0,0.0,18.7,83.9,0.5,1.6,9.7,0.1,0.2,0.0,0.0,B-Game
2015,10,starkj1,James Starks,RB,GB,DET,11.6,14.3,0.0,0.0,0.0,0.0,0.0,14.4,60.5,0.5,2.6,20.9,0.1,0.1,0.0,0.0,B-Game
2015,10,stewaj3,Jonathan Stewart,RB,CAR,@TEN,11.3,12.4,0.0,0.0,0.0,0.0,0.0,18.7,78.9,0.5,1.1,8.1,0.0,0.2,0.0,0.0,B-Game
2015,10,bernag1,Giovani Bernard,RB,CIN,HOU,10.9,13.7,0.0,0.0,0.0,0.0,0.0,12.9,63.3,0.3,2.8,19.9,0.1,0.1,0.0,0.0,B-Game
2015,10,langfj1,Jeremy Langford,RB,CHI,@STL,10.9,13.6,0.0,0.0,0.0,0.0,0.0,18.6,67.8,0.3,2.7,19.8,0.1,0.2,0.0,0.0,B-Game
2015,10,yeldot1,T.J. Yeldon,RB,JAX,@BAL,10.5,13.3,0.0,0.0,0.0,0.0,0.0,18.9,68.0,0.4,2.8,15.5,0.0,0.2,0.0,0.0,B-Game
2015,10,westc2,Charcandrick West,RB,KC,@DEN,10.5,12.7,0.0,0.0,0.0,0.0,0.0,15.9,65.9,0.4,2.2,15.1,0.1,0.2,0.0,0.0,C-Game
2015,10,hillj5,Jeremy Hill,RB,CIN,HOU,10.5,11.1,0.0,0.0,0.0,0.0,0.0,12.5,59.9,0.6,0.7,5.6,0.0,0.1,0.0,0.0,C-Game
2015,10,mccoyl2,LeSean McCoy,RB,BUF,@NYJ,10.4,12.6,0.0,0.0,0.0,0.0,0.0,12.7,60.2,0.3,2.1,21.8,0.1,0.2,0.0,0.0,C-Game
2015,10,johnsc4,Chris Johnson,RB,ARI,@SEA,10.1,10.8,0.0,0.0,0.0,0.0,0.0,16.7,77.4,0.3,0.8,5.2,0.0,0.2,0.0,0.0,C-Game
2015,10,andrea1,Antonio Andrews,RB,TEN,CAR,9.5,10.9,0.0,0.0,0.0,0.0,0.0,15.3,61.7,0.4,1.4,9.5,0.0,0.2,0.0,0.0,C-Game
2015,10,mather1,Ryan Mathews,RB,PHI,MIA,9.2,10.6,0.0,0.0,0.0,0.0,0.0,10.6,54.0,0.4,1.3,10.9,0.1,0.1,0.0,0.0,C-Game
2015,10,anderc2,C.J. Anderson,RB,DEN,KC,8.5,10.2,0.0,0.0,0.0,0.0,0.0,12.1,50.3,0.3,1.8,13.8,0.0,0.1,0.0,0.0,C-Game
2015,10,hillmr1,Ronnie Hillman,RB,DEN,KC,8.0,8.9,0.0,0.0,0.0,0.0,0.0,13.6,53.4,0.4,0.9,5.5,0.0,0.1,0.0,0.0,C-Game
2015,10,jonesm4,Matt Jones,RB,WAS,NO,8.0,9.1,0.0,0.0,0.0,0.0,0.0,10.7,42.3,0.4,1.1,10.5,0.0,0.1,0.0,0.0,C-Game
2015,10,bluea1,Alfred Blue,RB,HOU,@CIN,7.6,9.4,0.0,0.0,0.0,0.0,0.0,13.5,53.3,0.2,1.7,11.0,0.0,0.2,0.0,0.0,C-Game
2015,10,willik4,Karlos Williams,RB,BUF,@NYJ,7.6,9.0,0.0,0.0,0.0,0.0,0.0,10.2,42.6,0.3,1.5,10.3,0.1,0.1,0.0,0.0,C-Game
2015,10,simsc1,Charles Sims,RB,TB,DAL,7.6,10.0,0.0,0.0,0.0,0.0,0.0,8.5,31.4,0.1,2.5,24.2,0.2,0.1,0.0,0.0,C-Game
2015,10,lacye1,Eddie Lacy,RB,GB,DET,7.5,9.0,0.0,0.0,0.0,0.0,0.0,8.0,36.3,0.4,1.4,12.5,0.0,0.1,0.0,0.0,C-Game
2015,10,crowei1,Isaiah Crowell,RB,CLE,@PIT,7.4,8.7,0.0,0.0,0.0,0.0,0.0,13.9,50.2,0.3,1.3,8.3,0.1,0.1,0.0,0.0,C-Game
2015,10,verees1,Shane Vereen,RB,NYG,NE,7.3,11.5,0.0,0.0,0.0,0.0,0.0,3.7,17.0,0.1,4.3,40.3,0.2,0.1,0.0,0.0,C-Game
2015,10,johnsd11,Duke Johnson,RB,CLE,@PIT,6.9,10.8,0.0,0.0,0.0,0.0,0.0,6.8,24.4,0.1,3.8,33.1,0.1,0.1,0.0,0.0,C-Game
2015,10,jennir1,Rashad Jennings,RB,NYG,NE,6.7,8.6,0.0,0.0,0.0,0.0,0.0,8.7,37.2,0.2,1.9,14.4,0.1,0.1,0.0,0.0,C-Game
2015,10,bellj1,Joique Bell,RB,DET,@GB,6.2,7.4,0.0,0.0,0.0,0.0,0.0,10.4,42.9,0.3,1.3,5.6,0.0,0.1,0.0,0.0,C-Game
2015,10,riddit1,Theo Riddick,RB,DET,@GB,6.1,10.8,0.0,0.0,0.0,0.0,0.0,2.6,8.9,0.1,4.7,39.3,0.2,0.1,0.0,0.0,C-Game
2015,10,whitej4,James White,RB,NE,@NYG,5.9,9.3,0.0,0.0,0.0,0.0,0.0,4.6,16.7,0.1,3.4,28.2,0.2,0.1,0.0,0.0,C-Game
2015,10,thompc1,Chris Thompson,RB,WAS,NO,5.9,9.4,0.0,0.0,0.0,0.0,0.0,3.2,20.1,0.0,3.5,26.3,0.2,0.1,0.0,0.0,C-Game
2015,10,spillc1,C.J. Spiller,RB,NO,@WAS,5.9,8.7,0.0,0.0,0.0,0.0,0.0,4.9,19.0,0.1,2.8,24.3,0.1,0.1,0.0,0.0,C-Game
2015,10,morria1,Alfred Morris,RB,WAS,NO,5.9,6.6,0.0,0.0,0.0,0.0,0.0,10.1,41.2,0.2,0.8,3.9,0.0,0.1,0.0,0.0,C-Game
2015,10,ellina1,Andre Ellington,RB,ARI,@SEA,5.6,7.3,0.0,0.0,0.0,0.0,0.0,7.2,26.7,0.2,1.8,16.8,0.1,0.1,0.0,0.0,C-Game
2015,10,polkc1,Chris Polk,RB,HOU,@CIN,5.1,7.2,0.0,0.0,0.0,0.0,0.0,6.7,28.1,0.1,2.1,13.7,0.0,0.1,0.0,0.0,C-Game
2015,10,reecem1,Marcel Reece,RB,OAK,MIN,4.5,6.8,0.0,0.0,0.0,0.0,0.0,1.4,5.6,0.0,2.4,25.1,0.2,0.0,0.0,0.0,C-Game
2015,10,mcclud1,Dexter McCluster,RB,TEN,CAR,4.2,6.8,0.0,0.0,0.0,0.0,0.0,3.6,14.7,0.0,2.7,21.4,0.1,0.1,0.0,0.0,C-Game
2015,10,allenj2,Javorius Allen,RB,BAL,JAX,3.9,4.8,0.0,0.0,0.0,0.0,0.0,7.3,20.8,0.2,0.9,6.5,0.0,0.1,0.0,0.0,C-Game
2015,10,sprold1,Darren Sproles,RB,PHI,MIA,3.8,6.5,0.0,0.0,0.0,0.0,0.0,1.8,8.8,0.1,2.7,19.3,0.1,0.0,0.0,0.0,C-Game
2015,10,juszck1,Kyle Juszczyk,RB,BAL,JAX,3.8,6.1,0.0,0.0,0.0,0.0,0.0,0.6,1.8,0.1,2.4,18.3,0.2,0.0,0.0,0.0,C-Game
2015,10,johnsd12,David Johnson,RB,ARI,@SEA,3.5,4.8,0.0,0.0,0.0,0.0,0.0,2.1,8.0,0.2,1.3,11.7,0.1,0.0,0.0,0.0,C-Game
2015,10,stacyz1,Zac Stacy,RB,NYJ,BUF,3.3,4.7,0.0,0.0,0.0,0.0,0.0,5.1,18.9,0.1,1.4,9.1,0.0,0.1,0.0,0.0,C-Game
2015,10,ajayij1,Jay Ajayi,RB,MIA,@PHI,3.2,4.2,0.0,0.0,0.0,0.0,0.0,6.5,22.5,0.1,0.9,6.6,0.0,0.1,0.0,0.0,C-Game
2015,10,darkwo1,Orleans Darkwa,RB,NYG,NE,3.2,3.2,0.0,0.0,0.0,0.0,0.0,4.5,21.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,C-Game
2015,10,careyk1,KaDeem Carey,RB,CHI,@STL,3.1,4.3,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.1,1.1,7.9,0.0,0.0,0.0,0.0,C-Game
2015,10,jacksf2,Fred Jackson,RB,SEA,ARI,2.7,4.9,0.0,0.0,0.0,0.0,0.0,1.5,5.6,0.0,2.2,18.3,0.1,0.0,0.0,0.0,C-Game
2015,10,jonest2,Taiwan Jones,RB,OAK,MIN,2.6,3.9,0.0,0.0,0.0,0.0,0.0,2.2,10.1,0.0,1.2,11.1,0.1,0.0,0.0,0.0,C-Game
2015,10,tolbem1,Mike Tolbert,RB,CAR,@TEN,2.4,3.3,0.0,0.0,0.0,0.0,0.0,2.3,6.7,0.2,0.9,7.0,0.0,0.0,0.0,0.0,C-Game
2015,10,boldeb1,Brandon Bolden,RB,NE,@NYG,2.1,3.5,0.0,0.0,0.0,0.0,0.0,1.5,5.0,0.1,1.4,10.0,0.1,0.0,0.0,0.0,C-Game
2015,10,willia1,Andre Williams,RB,NYG,NE,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.5,12.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,C-Game
2015,10,cobbd1,David Cobb,RB,TEN,CAR,1.9,1.9,0.0,0.0,0.0,0.0,0.0,4.0,15.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,C-Game
2015,10,mckinj1,Jerick McKinnon,RB,MIN,@OAK,1.8,2.6,0.0,0.0,0.0,0.0,0.0,2.5,11.5,0.0,0.7,4.9,0.0,0.0,0.0,0.0,C-Game
2015,10,rawlst1,Thomas Rawls,RB,SEA,ARI,1.8,1.8,0.0,0.0,0.0,0.0,0.0,4.3,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C-Game
2015,10,robind1,Denard Robinson,RB,JAX,@BAL,1.7,3.0,0.0,0.0,0.0,0.0,0.0,1.9,7.9,0.1,1.3,6.5,0.0,0.0,0.0,0.0,C-Game
2015,10,davisk2,Knile Davis,RB,KC,@DEN,1.6,2.1,0.0,0.0,0.0,0.0,0.0,3.4,10.4,0.1,0.4,2.2,0.0,0.0,0.0,0.0,C-Game
2015,10,grimej1,Jonathan Grimes,RB,HOU,@CIN,1.6,2.6,0.0,0.0,0.0,0.0,0.0,1.2,5.6,0.0,1.0,8.2,0.0,0.0,0.0,0.0,C-Game
2015,10,abdula1,Ameer Abdullah,RB,DET,@GB,1.6,2.4,0.0,0.0,0.0,0.0,0.0,2.5,10.4,0.0,0.8,4.2,0.0,0.0,0.0,0.0,C-Game
2015,10,asiatm1,Matt Asiata,RB,MIN,@OAK,1.5,2.9,0.0,0.0,0.0,0.0,0.0,1.5,5.4,0.0,1.4,7.4,0.0,0.0,0.0,0.0,C-Game
2015,10,michac1,Christine Michael,RB,DAL,@TB,1.5,1.5,0.0,0.0,0.0,0.0,0.0,2.4,10.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,C-Game
2015,10,cunnib2,Benny Cunningham,RB,STL,CHI,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,0.0,1.5,11.0,0.0,0.0,0.0,0.0,C-Game
2015,10,wares1,Spencer Ware,RB,KC,@DEN,1.4,1.4,0.0,0.0,0.0,0.0,0.0,1.9,8.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,C-Game
2015,10,todmaj1,Jordan Todman,RB,PIT,CLE,1.4,1.4,0.0,0.0,0.0,0.0,0.0,1.9,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,C-Game
2015,10,olawaj1,Jamize Olawale,RB,OAK,MIN,1.1,1.6,0.0,0.0,0.0,0.0,0.0,2.3,6.7,0.0,0.5,2.8,0.0,0.0,0.0,0.0,C-Game
2015,10,masont1,Tre Mason,RB,STL,CHI,1.0,1.9,0.0,0.0,0.0,0.0,0.0,0.9,4.3,0.0,0.8,4.4,0.0,0.0,0.0,0.0,C-Game
2015,10,smitha6,Antone Smith,RB,CHI,@STL,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.8,5.3,0.0,0.4,2.6,0.0,0.0,0.0,0.0,C-Game
2015,10,kuhnj2,John Kuhn,RB,GB,DET,0.9,1.4,0.0,0.0,0.0,0.0,0.0,1.0,3.4,0.0,0.5,4.2,0.0,0.0,0.0,0.0,C-Game
2015,10,youngd1,Darrel Young,RB,WAS,NO,0.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,0.0,0.0,0.0,0.0,C-Game
2015,10,johnsw1,Will Johnson,RB,PIT,CLE,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,C-Game
2015,10,ridles1,Stevan Ridley,RB,NYJ,BUF,0.6,0.6,0.0,0.0,0.0,0.0,0.0,1.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C-Game
2015,10,whittf1,Fozzy Whittaker,RB,CAR,@TEN,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C-Game
2015,10,proscj1,Jay Prosch,RB,HOU,@CIN,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.4,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C-Game
2015,10,raineb1,Bobby Rainey,RB,TB,DAL,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.3,1.2,0.0,0.2,1.2,0.0,0.0,0.0,0.0,C-Game
2015,10,gronkr1,Rob Gronkowski,TE,NE,@NYG,13.5,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,89.6,0.8,0.0,0.0,0.0,A-Game
2015,10,olseng1,Greg Olsen,TE,CAR,@TEN,10.6,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,74.4,0.5,0.0,0.0,0.0,A-Game
2015,10,eifert1,Tyler Eifert,TE,CIN,HOU,10.4,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,54.6,0.8,0.0,0.0,0.0,A-Game
2015,10,reedj4,Jordan Reed,TE,WAS,NO,9.2,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,64.3,0.5,0.0,0.0,0.0,A-Game
